JCR:UUID,PATH,TYPE,JCR:CONTENT/METADATA/DC:FORMAT,TITLE,EXPIRES,JCR:CONTENT/METADATA/XMP:RHCC-FILE-LAST-MODIFIED,,JCR:CONTENT/METADATA/DC:LANGUAGE,JCR:CONTENT/METADATA/XMP:RHCC-ASSET-URL,JCR:CONTENT/METADATA/XMP:RHCC-AUDIENCE,JCR:CONTENT/METADATA/DAM:STATUS,JCR:CONTENT/METADATA/DC:DESCRIPTION,JCR:CONTENT/METADATA/XMP:RHCC-AUTHOR,JCR:CONTENT/METADATA/XMP:RHCC-BUSINESS-CHALLENGE,JCR:CONTENT/METADATA/XMP:RHCC-COMPETITOR,JCR:CONTENT/METADATA/XMP:RHCC-CONTENT-TYPE,JCR:CONTENT/METADATA/XMP:RHCC-DISTRIBUTION-TERMS,JCR:CONTENT/METADATA/XMP:RHCC-INDUSTRY,JCR:CONTENT/METADATA/XMP:RHCC-PRODUCT,JCR:CONTENT/METADATA/XMP:RHCC-PRODUCT-COMPONENT,JCR:CONTENT/METADATA/XMP:RHCC-PRODUCT-LINE,JCR:CONTENT/METADATA/XMP:RHCC-REGION,JCR:CONTENT/METADATA/XMP:RHCC-SALES-STAGE,JCR:CONTENT/METADATA/XMP:RHCC-SOURCE-URL,JCR:CONTENT/METADATA/XMP:RHCC-TOPICS,JCR:CONTENT/METADATA/XMP:RHCC-TRAINING-AND-CERTIFICATION,JCR:CONTENT/METADATA/XMP:RHCC-PARTNERS,JCR:CONTENT/METADATA/XMP:RHCC-PERSONA,JCR:CONTENT/METADATA/XMP:RHCC-ROLES,JCR:CONTENT/METADATA/XMP:RHCC-SALES-PLAY
8c2c1591-d6eb-47bb-ad24-060dbf140ade,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/solutions/red-hat-runtimes-business-value.pdf,PDF,application/pdf,Red Hat Runtimes Business Value,2025-09-15T00:00:00.000Z,2023-10-19T12:09:38.275Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,Red Hat Runtimes Business Value,Durgesh Aggarwal,,,rhcc-content-type:business-presentation,confidential - nda required,,rhcc-product:red-hat-runtimes,,rhcc-product-line:application-services,,,https://docs.google.com/presentation/d/1WbU4YAId9XWN7BKjvEg20gBkjO5x8AR3b0YLB_au26c/edit#slide=id.g28c5967befa_0_0,,,,,,
24e8b7fc-cd4c-40c3-87b1-0ba1fe80fa1a,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/solutions/red-hat-advanced-cluster-management-business-value.pdf,PDF,application/pdf,Red Hat Advanced Cluster Management Business Value,2025-06-22T00:00:00.000Z,2023-10-19T12:09:38.312Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,Red Hat Advanced Cluster Management Business Value,Durgesh Aggarwal,,,rhcc-content-type:business-presentation,confidential - nda required,,rhcc-product:red-hat-advanced-cluster-management-for-kubernetes,,rhcc-product-line:management,,,https://docs.google.com/presentation/d/1BIU3xi-c0LgrE_cRTZQY3FOYktv4rA_tWR3oN9gQVKE/edit#slide=id.g28c5967befa_0_0,rhcc-topics:kubernetes,,,,,
d9dfb16e-ecc2-47d1-badf-55d45a8a4169,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/solutions/red-hat-openshift-data-foundation-business-value.pdf,PDF,application/pdf,Red Hat OpenShift Data Foundation Business Value,2025-06-22T00:00:00.000Z,2023-10-19T12:09:38.223Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,Red Hat OpenShift Data Foundation Business Value,Durgesh Aggarwal,,,rhcc-content-type:business-presentation,confidential - nda required,,rhcc-product:red-hat-openshift-data-foundation,,rhcc-product-line:data-services,,,https://docs.google.com/presentation/d/18qbHMOMAbMBzaE6oRpUq2FE7jsszmn-AH5lUuhLx1RM/edit#slide=id.g28c5967befa_0_0,rhcc-topics:data-science;rhcc-topics:storage,,,,,
995261f4-2723-44f3-9d7b-6091fc86efea,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/solutions/red-hat-openshift-platform-plus-business-value.pdf,PDF,application/pdf,Red Hat OpenShift Platform Plus Business Value,2025-06-22T00:00:00.000Z,2023-10-19T12:19:38.355Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,Red Hat OpenShift Platform Plus Business Value,Pankaj Kandpal,,,rhcc-content-type:business-presentation,confidential - nda required,,rhcc-product:red-hat-openshift-platform-plus,,rhcc-product-line:cloud-computing,,,https://docs.google.com/presentation/d/1_RDKFM0mvsNKDcuWfFQxGV6quOtg6HbNtCSJncGiPf8/edit#slide=id.g28c5967befa_0_0,rhcc-topics:application-development-delivery;rhcc-topics:application-modernization;rhcc-topics:containers;rhcc-topics:kubernetes;rhcc-topics:security,,,,,
ba54f570-98cc-4390-b8c2-ed97a9ee4cae,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/solutions/red-hat-advanced-cluster-security-business-value.pdf,PDF,application/pdf,Red Hat Advanced Cluster Security Business Value,2025-06-22T00:00:00.000Z,2023-10-20T06:53:47.218Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,Red Hat Advanced Cluster Security Business Value,Durgesh Aggarwal,,,rhcc-content-type:business-presentation,confidential - nda required,,rhcc-product:red-hat-advanced-cluster-security-for-kubernetes,,rhcc-product-line:cloud-computing;rhcc-product-line:management,,,https://docs.google.com/presentation/d/1aCxu0Zdtifcj2LxGhwY6c2eByI3QiCj9ad_WF0omYvc/edit#slide=id.g28c5967befa_0_0,rhcc-topics:security,,,,,
5543211f-102d-42dc-aab8-3a30dfb1ac62,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/solutions/red-hat-quay-business-value.pdf,PDF,application/pdf,Red Hat Quay Business Value,2025-06-22T00:00:00.000Z,2023-10-20T06:58:47.281Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,Red Hat Quay Business Value,Durgesh Aggarwal,,,rhcc-content-type:business-presentation,confidential - nda required,,rhcc-product:red-hat-quay,,rhcc-product-line:data-services,,,https://docs.google.com/presentation/d/1Or-Zl3zZ02hEWm6ujEti81N2bOKpbO6TVPskXSVuu2w/edit#slide=id.g28c5967befa_0_0,rhcc-topics:data-science;rhcc-topics:storage,,,,,
c7df24b2-a92c-429b-9eac-b7931de21599,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/solutions/red-hat-portfolio-business-value.pdf,PDF,application/pdf,Red Hat Portfolio Business Value,2025-06-22T02:00:00.000+02:00,2023-10-24T19:51:27.643Z,,en,,rhcc-audience:all-partners;rhcc-audience:internal;rhcc-audience:techportal,available,Red Hat Portfolio Business Value,Durgesh Aggarwal,,,rhcc-content-type:business-presentation,confidential - nda required,,rhcc-product:red-hat-ansible-automation-platform;rhcc-product:red-hat-enterprise-linux;rhcc-product:red-hat-openshift;rhcc-product:red-hat-insights,,rhcc-product-line:cloud-computing;rhcc-product-line:linux-platforms;rhcc-product-line:management,,,https://docs.google.com/presentation/d/1R4kLdm8XTHHmGugwaRRfuoUKkkABKpKZX-cv6ky2xVI/edit#slide=id.g28c5967befa_0_0,rhcc-topics:application-development-delivery;rhcc-topics:application-modernization;rhcc-topics:automation-management;rhcc-topics:containers;rhcc-topics:kubernetes;rhcc-topics:linux,,,,,
f859b614-e8ea-4cf0-b9a8-cc26ccfe0fe4,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/solutions/red-hat-openshift-ai-business-value.pdf,PDF,application/pdf,Red Hat OpenShift AI Business Value,2025-09-13T05:30:00.000+05:30,2024-03-13T19:56:13.836Z,,en,,rhcc-audience:all-partners;rhcc-audience:internal;rhcc-audience:techportal,available,Red Hat OpenShift AI Business Value,Pankaj Kandpal,,,rhcc-content-type:business-presentation,confidential - nda required,,rhcc-product:red-hat-openshift-ai,,rhcc-product-line:data-services,,,https://docs.google.com/presentation/d/1LQYK_1KZFYkF6H3pfwJDe9zgZZuwCCHxN9MYoJ7nLQY/edit?usp=sharing,rhcc-topics:ai-ml,,,,,
b66e5bca-6b42-4d83-bd7e-65987393678d,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/sales-plays/ansible-community-to-enterprise-business-value.pdf,PDF,application/pdf,Ansible Community to Enterprise Business Value,2025-06-22T02:00:00.000+02:00,2023-10-19T13:25:11.309Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,Ansible Community to Enterprise - Business Value Overview,Pankaj Kandpal,,,rhcc-content-type:business-presentation,confidential - nda required,,rhcc-product:red-hat-ansible-automation-platform,,rhcc-product-line:management,,,https://docs.google.com/presentation/d/1YcHJH8-LVahDV3Nq7yNZAUR8FPjktRzz7HJe_Ga2T74/edit#slide=id.g24df31e00fd_0_722,rhcc-topics:automation-management;rhcc-topics:community-to-enterprise,,,,,rhcc-sales-play:ansible-community-to-enterprise
ce1854b3-b7c9-4cbe-bc36-ec4158c68ba8,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/sales-plays/centos-to-rhel-business-value.pdf,PDF,application/pdf,CentOS to RHEL Business Value,2025-06-22T00:00:00.000Z,2023-10-20T06:58:47.227Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,CentOS to RHEL - Business Value Overview,Pankaj Kandpal,,,rhcc-content-type:business-presentation,confidential - nda required,,rhcc-product:red-hat-enterprise-linux,,rhcc-product-line:linux-platforms,,,https://docs.google.com/presentation/d/10QLay1EC7MabPlc7iVa7AhSP5U8mnsnIjDpmv3va-g8/edit#slide=id.g24df31e00fd_0_722,rhcc-topics:linux,,,,,rhcc-sales-play:centos-to-rhel
c15bd472-aedd-4285-ad04-141d865365f0,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/sales-plays/virtualization-modernization-business-value.pdf,PDF,application/pdf,Virtualization Modernization Business Value,2025-06-22T02:00:00.000+02:00,2023-10-23T06:59:15.545Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,Virtualization Modernization Business Value,Durgesh Aggarwal,,,rhcc-content-type:business-presentation,confidential - nda required,,rhcc-product:red-hat-openshift;rhcc-product:red-hat-openshift-container-platform;rhcc-product:red-hat-openshift-virtualization,,rhcc-product-line:cloud-computing,,,https://docs.google.com/presentation/d/1rnMw4wOCa_lbIb0WCz6u7RMOvNzC7yepnTtTcppG1Wg/edit#slide=id.g24df31e00fd_0_722,rhcc-topics:virtualization,,,,,
516e2278-e81b-4c76-a3e3-313b0a10c839,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/sales-plays/openshift-as-an-application-platform-business-value.pdf,PDF,application/pdf,OpenShift as an Application Platform Business Value,2025-06-22T00:00:00.000Z,2023-10-23T06:59:15.733Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,OpenShift as an Application Platform Business Value,Durgesh Aggarwal,,,rhcc-content-type:business-presentation,confidential - nda required,,rhcc-product:red-hat-openshift;rhcc-product:red-hat-openshift-on-ibm-cloud;rhcc-product:red-hat-openshift-container-platform;rhcc-product:microsoft-azure-red-hat-openshift;rhcc-product:red-hat-openshift-service-on-aws;rhcc-product:red-hat-openshift-dedicated,,rhcc-product-line:cloud-computing,,,https://docs.google.com/presentation/d/1LArYc6u7o2PQFWTN7r4NepwlLhA6Y5ekrPbG4qJa-jI/edit#slide=id.g24df31e00fd_0_722,rhcc-topics:application-development-delivery,,,,,rhcc-sales-play:accelerate-(new)-app-development;rhcc-sales-play:modernize-existing-applications
0b62090d-408a-41a1-975c-e2bc86b7118a,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/sales-plays/red-hat-event-driven-ansible-business-value.pdf,PDF,application/pdf,Red Hat Event-Driven Ansible Business Value,2025-09-22T00:00:00.000Z,2024-03-13T19:56:13.694Z,,en,,rhcc-audience:all-partners;rhcc-audience:internal;rhcc-audience:techportal,available,Red Hat Event-Driven Ansible Business Value,Durgesh Aggarwal,,,rhcc-content-type:business-presentation,confidential - nda required,,rhcc-product:red-hat-ansible-automation-platform;rhcc-product:red-hat-ansible-automation-platform-on-microsoft-azure;rhcc-product:red-hat-ansible-automation-platform-via-aws;rhcc-product:red-hat-ansible-automation-platform-via-google-cloud-,rhcc-product-component:event-driven-architecture,rhcc-product-line:management,,,https://docs.google.com/presentation/d/1sM-kOzrXJV_0dmmCfXkzekaPFSSl0KFdUyydArzBnNw/edit?usp=sharing,rhcc-topics:ansible-features;rhcc-topics:automation-management;rhcc-topics:event-driven-ansible,,,,,
40e8300f-57a8-4411-8ba9-b792b6b57dfe,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/sales-plays/red-hat-ansible-lightspeed-business-value.pdf,PDF,application/pdf,Red Hat Ansible Lightspeed Business Value,2025-09-26T20:00:00.000-04:00,2024-03-22T09:59:02.700Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,Red Hat Ansible Lightspeed Business Value,Durgesh Aggarwal,,,rhcc-content-type:business-presentation,confidential - nda required,,rhcc-product:red-hat-ansible-automation-platform;rhcc-product:red-hat-ansible-lightspeed,,rhcc-product-line:management,,,https://docs.google.com/presentation/d/1kxc9bUCswowGlwvYoPF1cSfOpKNCtyt_7b7l2YGzm90/edit?usp=sharing,rhcc-topics:ai-ml;rhcc-topics:ansible-features;rhcc-topics:automation-management,,,,,
46e0ed0c-7c7c-4074-aee2-e8a792d86d32,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/industries/banking-business-value-indicator.pdf,PDF,application/pdf,Banking Business Value Indicator,2025-06-22T00:00:00.000Z,2023-10-17T17:59:50.787Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,Banking Business Value Indicator,Pankaj Kandpal,,,rhcc-content-type:business-presentation,confidential - nda required,rhcc-industry:financial-services,rhcc-product:red-hat-ansible-automation-platform;rhcc-product:red-hat-enterprise-linux;rhcc-product:red-hat-openshift,,rhcc-product-line:cloud-computing;rhcc-product-line:linux-platforms;rhcc-product-line:management,,,https://docs.google.com/presentation/d/1eex9r83C5gsl6lGWonz-rgHwegPYFy8MeTEOEd9XfxI/edit#slide=id.p1,,,,,,
2036e05b-29dc-4217-b318-bf97b82f5abb,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/industries/healthcare-business-value-indicator.pdf,PDF,application/pdf,Healthcare Business Value Indicator,2025-06-22T00:00:00.000Z,2023-10-17T17:59:50.350Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,Healthcare Business Value Indicator,Pankaj Kandpal,,,rhcc-content-type:business-presentation,confidential - nda required,rhcc-industry:healthcare,rhcc-product:red-hat-ansible-automation-platform;rhcc-product:red-hat-enterprise-linux;rhcc-product:red-hat-openshift,,rhcc-product-line:cloud-computing;rhcc-product-line:linux-platforms;rhcc-product-line:management,,,https://docs.google.com/presentation/d/1TuNR5NrC3TWwLZnv-ityuDi-067nC5Ph_dh580mxGkg/edit#slide=id.p1,,,,,,
a267e18a-36f2-444f-88a1-c3bbc7139d06,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/industries/transportation-business-value-indicator.pdf,PDF,application/pdf,Transportation Business Value Indicator,2025-06-22T00:00:00.000Z,2023-10-23T09:15:24.655Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,Transportation Business Value Indicator,Pankaj Kandpal,,,rhcc-content-type:business-presentation,confidential - nda required,rhcc-industry:logistics-transportation,rhcc-product:red-hat-ansible-automation-platform;rhcc-product:red-hat-enterprise-linux;rhcc-product:red-hat-openshift,,rhcc-product-line:cloud-computing;rhcc-product-line:linux-platforms;rhcc-product-line:management,,,https://docs.google.com/presentation/d/1RAINE-sN-4J4N_Old77FAy5eqozklZw2P1qLb6FNrUs/edit#slide=id.p1,,,,,,
0fcb2830-daf3-4dfc-a793-8577ec286a00,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/industries/retail-business-value-indicator.pdf,PDF,application/pdf,Retail Business Value Indicator,2025-06-22T00:00:00.000Z,2023-10-23T09:15:24.539Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,Retail Business Value Indicator,Pankaj Kandpal,,,rhcc-content-type:business-presentation,confidential - nda required,rhcc-industry:retail,rhcc-product:red-hat-ansible-automation-platform;rhcc-product:red-hat-enterprise-linux;rhcc-product:red-hat-openshift,,rhcc-product-line:cloud-computing;rhcc-product-line:linux-platforms;rhcc-product-line:management,,,https://docs.google.com/presentation/d/1Hb7RBt2DXGw--yOShPouJdM75JcRoe34UQf36T6VzYs/edit#slide=id.p1,,,,,,
37dc4be4-ff24-46a4-aee3-0f4bd6731808,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/industries/public-sector-business-value-indicator.pdf,PDF,application/pdf,Public Sector Business Value Indicator,2025-06-22T00:00:00.000Z,2023-10-23T09:15:24.705Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,Public Sector Business Value Indicator,Pankaj Kandpal,,,rhcc-content-type:business-presentation,confidential - nda required,rhcc-industry:government,rhcc-product:red-hat-ansible-automation-platform;rhcc-product:red-hat-enterprise-linux;rhcc-product:red-hat-openshift,,rhcc-product-line:cloud-computing;rhcc-product-line:linux-platforms;rhcc-product-line:management,,,https://docs.google.com/presentation/d/1F0GDwX9lb-47N8mz4E5NV6A62e3pQZv00R4AonSoIi4/edit#slide=id.p1,,,,,,
0ca2a413-b5ae-42b6-8426-48b2ea01fdee,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/industries/manufacturing-business-value-indicator.pdf,PDF,application/pdf,Manufacturing Business Value Indicator,2025-06-22T00:00:00.000Z,2023-10-23T09:20:24.754Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,Manufacturing Business Value Indicator,Pankaj Kandpal,,,rhcc-content-type:business-presentation,confidential - nda required,rhcc-industry:manufacturing,rhcc-product:red-hat-ansible-automation-platform;rhcc-product:red-hat-enterprise-linux;rhcc-product:red-hat-openshift,,rhcc-product-line:cloud-computing;rhcc-product-line:linux-platforms;rhcc-product-line:management,,,https://docs.google.com/presentation/d/1rffo1FGI-adeCrMyGNHKvcw74gEoAvyFoXyjfeF1V64/edit#slide=id.p1,,,,,,
8d564283-13c4-4565-968f-54f4d3159ba2,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/industries/insurance-business-value-indicator.pdf,PDF,application/pdf,Insurance Business Value Indicator,2025-06-22T00:00:00.000Z,2023-10-23T09:20:24.667Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,Insurance Business Value Indicator,Pankaj Kandpal,,,rhcc-content-type:business-presentation,confidential - nda required,rhcc-industry:financial-services,rhcc-product:red-hat-ansible-automation-platform;rhcc-product:red-hat-enterprise-linux;rhcc-product:red-hat-openshift,,rhcc-product-line:cloud-computing;rhcc-product-line:linux-platforms;rhcc-product-line:management,,,https://docs.google.com/presentation/d/1W6NkBSk05_DIwLH7k62C7Oi6n7BBoq25wveC45WNBCk/edit#slide=id.p1,,,,,,
a7c07535-a730-485e-8168-a8c28819c68a,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/analyst-reports-summary/analyst-reports-business-value-of-red-hat-ansible.pdf,PDF,application/pdf,Analyst Reports - Business Value of Red Hat Ansible,2025-04-26T02:00:00.000+02:00,2023-10-20T20:35:26.412Z,,en,,rhcc-audience:all-partners;rhcc-audience:internal;rhcc-audience:techportal,available,Single slider analyst reports summary illustrating essential business value metrics related to Red Hat's solutions and services.,Pankaj Kandpal,,,rhcc-content-type:analyst-material,general distribution,,rhcc-product:red-hat-ansible-automation-platform,,rhcc-product-line:management,,,https://docs.google.com/presentation/d/1wuaLep2cSBgui-H23cmV_6WJtFVvHjKz9KeI4WP51eI/edit#slide=id.g290ff47b6e9_0_0,rhcc-topics:automation-management,,,,,
312f45de-6409-4fb1-939c-4d15b8a751a2,"/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/analyst-reports-summary/analyst-reports-business-value-of-red-hat-enterprise-linux,-satellite,-integration-and-runtimes.pdf",PDF,application/pdf,"Analyst Reports - Business Value of Red Hat Enterprise Linux, Satellite, Integration and Runtimes",2025-04-26T02:00:00.000+02:00,2023-10-20T20:35:23.262Z,,en,,rhcc-audience:all-partners;rhcc-audience:internal;rhcc-audience:techportal,available,Single slider analyst reports summary illustrating essential business value metrics related to Red Hat's solutions and services.,Pankaj Kandpal,,,rhcc-content-type:analyst-material,general distribution,,rhcc-product:red-hat-3scale-api-management;rhcc-product:red-hat-amq;rhcc-product:red-hat-enterprise-linux;rhcc-product:red-hat-insights;rhcc-product:red-hat-runtimes;rhcc-product:red-hat-satellite,,rhcc-product-line:application-services;rhcc-product-line:linux-platforms;rhcc-product-line:management,,,https://docs.google.com/presentation/d/1VqT2JF8pNHQbLft_WTz-_PuaR8Elyo7mUz2YQETHXRE/edit#slide=id.g18a6dd312fa_0_19,rhcc-topics:integration;rhcc-topics:linux;rhcc-topics:automation-management;rhcc-topics:apis,,,,,
f9a1cfab-1080-4217-8467-8fc14c7a90c1,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/analyst-reports-summary/analyst-reports-business-value-of-red-hat-openshift.pdf,PDF,application/pdf,Analyst Reports - Business Value of Red Hat OpenShift,2025-04-26T02:00:00.000+02:00,2023-10-20T20:40:26.283Z,,en,,rhcc-audience:all-partners;rhcc-audience:internal;rhcc-audience:techportal,available,Single slider analyst reports summary illustrating essential business value metrics related to Red Hat's solutions and services.,Pankaj Kandpal,,,rhcc-content-type:analyst-material,general distribution,,rhcc-product:microsoft-azure-red-hat-openshift;rhcc-product:red-hat-openshift;rhcc-product:red-hat-openshift-container-platform;rhcc-product:red-hat-openshift-on-ibm-cloud;rhcc-product:red-hat-openshift-platform-plus;rhcc-product:red-hat-openshift-service-on-aws,,rhcc-product-line:cloud-computing,,,https://docs.google.com/presentation/d/1BXA9S78Eex_2USoi7hnhzjqOdfFU55v2XhTgO9eD9bI/edit#slide=id.g24fc7b843f8_0_2453,rhcc-topics:application-development-delivery;rhcc-topics:application-modernization;rhcc-topics:hybrid-cloud;rhcc-topics:cloud-services;rhcc-topics:containers;rhcc-topics:kubernetes,,,,,
78fde621-bcb4-444f-89e4-285d41d2a2f4,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/tools/client-business-value-tool-overview.pdf,PDF,application/pdf,Client Business Value Tool Overview,2025-04-19T20:00:00.000-04:00,2023-10-20T20:05:11.219Z,,en,,rhcc-audience:internal,available,"CBV offers sellers rapid access to financial and industry insights regarding their customers, facilitating the alignment of Red Hat's value proposition with the customer's business priorities.",Pradeep Sharma,rhcc-buying-stage:education-awareness,,rhcc-content-type:external-resource,general distribution,,,,,,rhcc-sales-stage:1-discover,https://docs.google.com/presentation/d/1FIRupTbW0FAwcSKyV5aQBPMMqH__l3y_3QA3hsZJuyg/edit#slide=id.g19f63700812_0_3,,,,,,
550e3a26-9866-4c0f-9646-4849e04108a9,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/tools/customer-value-stories-dashboard-overview.pdf,PDF,application/pdf,Customer Value Stories Dashboard Overview,2025-04-20T00:00:00.000Z,2023-10-20T20:05:11.389Z,,en,,rhcc-audience:internal,available,"Customer Value Stories Dashboard serves as a repository of customer value outcome, systematically organized to assist you in crafting a persuasive narrative showcasing how Red Hat solutions drive business value for customers.",Pankaj Kandpal,,,rhcc-content-type:case-study,general distribution,,,,,,,https://docs.google.com/presentation/d/1iRX-mDJlnigQk2COGPgNEFC91FG76tSB-kwyTqNiHt4/edit#slide=id.g19f63700812_0_3,,,,,,
f6d8ef16-d7d8-42dd-9665-da0751d05c0a,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/tools/cbv-tool.jpg,IMAGE,image/jpeg,CBV Tool,2025-04-25T00:00:00.000Z,2023-10-25T08:37:42.659Z,,en,,rhcc-audience:internal,available,CBV Tool,Pradeep Sharma,,,rhcc-content-type:other,confidential - nda required,,,,,,,https://auth.redhat.com/auth/realms/EmployeeIDP/protocol/saml/clients/cbvs,,,,,,
c3bfad15-d8ad-4714-b9ed-2d5459d60029,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/tools/cvs-dashboard.jpg,IMAGE,image/jpeg,CVS Dashboard,2025-04-25T02:00:00.000+02:00,2023-10-25T08:39:18.606Z,,en,,rhcc-audience:internal,available,CVS Dashboard,Pradeep Sharma,,,rhcc-content-type:case-study,confidential - nda required,,,,,,,https://lookerstudio.google.com/u/0/reporting/c0abef74-e1f9-4b89-9660-b4f58f845d72/page/vKu2C,,,,,,
e3f91c89-5947-4f00-8c73-4943c9a7f35a,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/tools/value-brief-tool.jpg,IMAGE,image/jpeg,Value Brief Tool,2025-05-01T20:00:00.000-04:00,2023-11-02T12:32:56.861Z,,en,,rhcc-audience:internal,available,Value Brief Tool,Pradeep Sharma,,,rhcc-content-type:external-resource,confidential - nda required,,,,,,,https://docs.google.com/forms/d/e/1FAIpQLSe9JGPoFlZXdfYdWOIcddNRHgyggw1JuO0H2OtLJQdq2Hc0KQ/viewform,,,,,,
64f49f47-d8f6-4e81-b2df-98b7f0189521,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/tools/sample-value-brief.pdf,PDF,application/pdf,Sample Value Brief,2025-05-02T02:00:00.000+02:00,2023-11-02T13:42:53.924Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,"Value brief is a one pager summary of Red Hat's business value to the customer.  It contains customer vision, objectives, technology enablers (for selected Red Hat Solution) and key metrics to measure customer outcomes.",Pankaj Kandpal,,,rhcc-content-type:brief,confidential - nda required,,,,,,,https://docs.google.com/presentation/d/1UmcSHmDlmwmgrhiINwW0KyrbC0YsDti1SHq_p9gD0VI/edit#slide=id.p16,,,,,,
df99d2c1-9924-4b80-a0d3-4f953f446474,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/tools/Business Value Calculator.gif,IMAGE,image/gif,Business Value Calculator,2025-09-12T20:00:00.000-04:00,2024-03-13T18:21:28.747Z,,en,,rhcc-audience:all-partners;rhcc-audience:internal;rhcc-audience:techportal,available,Business Value Calculator,Pradeep Sharma,,,rhcc-content-type:image,general distribution,,,,,,,https://www.redhat.com/en/solutions/value-calculator/,,,,,,
937864bf-15dc-4ae4-9cc8-f82d98671c21,/content/dam/rhcc/pnt/sales/sales-process-and-skills/business-value-practice/tools/Business Value Calculator.png,IMAGE,image/png,Business Value Calculator,2025-09-26T20:00:00.000-04:00,2024-03-27T12:21:12.553Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,Business Value Calculator,Pradeep Sharma,,,rhcc-content-type:image,general distribution,,,,,,,https://www.redhat.com/en/solutions/value-calculator/,,,,,,
